"time","dead","scenario"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,1,"Data"
1,0,"Data"
2,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,1,"Data"
1,0,"Data"
2,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
1,0,"Data"
1,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
6,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
6,0,"Data"
8,1,"Data"
1,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,1,"Data"
1,0,"Data"
2,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
6,0,"Data"
7,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
4,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
6,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
1,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
4,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
6,0,"Data"
7,0,"Data"
1,0,"Data"
2,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
8,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
4,1,"Data"
1,0,"Data"
2,0,"Data"
8,0,"Data"
1,0,"Data"
1,0,"Data"
2,1,"Data"
1,0,"Data"
2,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
5,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,1,"Data"
1,0,"Data"
2,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
1,0,"Data"
2,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,1,"Data"
1,0,"Data"
2,0,"Data"
3,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
4,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
4,0,"Data"
5,0,"Data"
6,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
8,1,"Data"
1,0,"Data"
2,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,1,"Data"
1,0,"Data"
2,0,"Data"
5,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
7,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,1,"Data"
1,0,"Data"
2,0,"Data"
1,0,"Data"
2,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
7,1,"Data"
1,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
8,1,"Data"
1,0,"Data"
2,0,"Data"
8,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,1,"Data"
1,0,"Data"
2,0,"Data"
8,1,"Data"
1,0,"Data"
2,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
1,0,"Data"
2,0,"Data"
4,0,"Data"
5,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,1,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
7,0,"Data"
8,0,"Data"
1,0,"Data"
2,0,"Data"
3,0,"Data"
4,0,"Data"
5,0,"Data"
6,0,"Data"
